Activity ID,WBS Code,Name,Description,Discipline,Activity Type,Location,Equipment Tag,Planned Start,Planned Finish,Duration Days,Planned Progress,Actual Progress,Status,Critical Path
"CIV-PCC-0123","1.0 > 1.1 > 1.1.5 > 1.1.5.2 > 1.1.5.2.2 > 1.1.5.2.2.2","Plain Cement Concrete (PCC) Sub-base Pouring - Levelling Concrete","Plain Cement Concrete (PCC) Sub-base Pouring for Levelling Concrete located at Process Area (Gas Dehydration Unit (TEG)).","CIVIL","PCC","Process Area - Gas Dehydration Unit (TEG)","","2026-06-16T08:00:00.000Z","2026-06-19T08:00:00.000Z",3,0,0,"NOT_STARTED",false
"CIV-REIN-0124","1.0 > 1.1 > 1.1.5 > 1.1.5.2 > 1.1.5.2.3","Rebar Cutting, Bending & Fixing - Plinth Beam Steel","Rebar Cutting, Bending & Fixing for Plinth Beam Steel located at Oily Water & Storm Drainage (Oily Water Sewer Lift Station).","CIVIL","REINFORCEMENT","Oily Water & Storm Drainage - Oily Water Sewer Lift Station","","2026-06-16T08:00:00.000Z","2026-06-26T08:00:00.000Z",10,0,0,"NOT_STARTED",false
"CIV-FORM-0125","1.0 > 1.1 > 1.1.5 > 1.1.5.2 > 1.1.5.2.3 > 1.1.5.2.3.1","Shuttering & Formwork Assembly - Pedestal Formwork","Shuttering & Formwork Assembly for Pedestal Formwork located at Fire Water & Safety Area (Main Diesel Fire Water Pump House).","CIVIL","FORMWORK","Fire Water & Safety Area - Main Diesel Fire Water Pump House","","2026-06-19T08:00:00.000Z","2026-06-25T08:00:00.000Z",6,0,0,"NOT_STARTED",false
"CIV-CONC-0126","1.0 > 1.1 > 1.1.5 > 1.1.5.2 > 1.1.5.2.3 > 1.1.5.2.3.2","Structural Concrete Pouring & Curing - Main Raft Slab","Structural Concrete Pouring & Curing for Main Raft Slab located at Utility Area (Fuel Gas Conditioning Skid).","CIVIL","CONCRETE","Utility Area - Fuel Gas Conditioning Skid","","2026-06-23T08:00:00.000Z","2026-07-03T08:00:00.000Z",10,0,0,"NOT_STARTED",false
"CIV-BACK-0127","1.0 > 1.1 > 1.1.5 > 1.1.5.3 > 1.1.5.3.1","Earth Backfilling & Layer Compaction - Grade Slab Sub-base","Earth Backfilling & Layer Compaction for Grade Slab Sub-base located at Main Pipe Rack (Rack Tier 2 (Utility & Steam)).","CIVIL","BACKFILLING","Main Pipe Rack - Rack Tier 2 (Utility & Steam)","","2026-06-20T08:00:00.000Z","2026-06-24T08:00:00.000Z",4,0,0,"NOT_STARTED",true
"CIV-GROU-0128","1.0 > 1.1 > 1.1.5 > 1.1.5.3 > 1.1.5.3.1 > 1.1.5.3.1.1","Non-shrink Precision Baseplate Grouting - Equipment Baseplate","Non-shrink Precision Baseplate Grouting for Equipment Baseplate located at Condensate & Slop Tank Farm (Condensate Storage Tank TK-301).","CIVIL","GROUTING","Condensate & Slop Tank Farm - Condensate Storage Tank TK-301","","2026-06-25T08:00:00.000Z","2026-06-27T08:00:00.000Z",2,0,0,"NOT_STARTED",true
"CIV-CLEA-0129","1.0 > 1.1 > 1.1.5 > 1.1.5.3 > 1.1.5.3.1 > 1.1.5.3.1.2","Site Clearing & Grubbing - Access Corridor","Site Clearing & Grubbing for Access Corridor located at Condensate & Slop Tank Farm (Slop Oil Sump Vessel).","CIVIL","CLEARING","Condensate & Slop Tank Farm - Slop Oil Sump Vessel","","2026-06-25T08:00:00.000Z","2026-06-29T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"CIV-EXCA-0130","1.0 > 1.1 > 1.1.5 > 1.1.5.3 > 1.1.5.3.2","Bulk & Foundation Excavation - Sump Basin","Bulk & Foundation Excavation for Sump Basin located at Main Pipe Rack (North-South Spine Corridor).","CIVIL","EXCAVATION","Main Pipe Rack - North-South Spine Corridor","","2026-06-26T08:00:00.000Z","2026-07-08T08:00:00.000Z",12,0,0,"NOT_STARTED",false
"CIV-PCC-0131","1.0 > 1.1 > 1.1.5 > 1.1.5.3 > 1.1.5.3.2 > 1.1.5.3.2.1","Plain Cement Concrete (PCC) Sub-base Pouring - Under-slab Base","Plain Cement Concrete (PCC) Sub-base Pouring for Under-slab Base located at Utility Area (Raw Water Treatment Plant).","CIVIL","PCC","Utility Area - Raw Water Treatment Plant","","2026-06-25T08:00:00.000Z","2026-06-28T08:00:00.000Z",3,0,0,"NOT_STARTED",false
"CIV-REIN-0132","1.0 > 1.1 > 1.1.5 > 1.1.5.3 > 1.1.5.3.2 > 1.1.5.3.2.2","Rebar Cutting, Bending & Fixing - Pedestal Steel Cage","Rebar Cutting, Bending & Fixing for Pedestal Steel Cage located at Main Pipe Rack (North-South Spine Corridor).","CIVIL","REINFORCEMENT","Main Pipe Rack - North-South Spine Corridor","","2026-06-27T08:00:00.000Z","2026-07-02T08:00:00.000Z",5,0,0,"NOT_STARTED",false
"CIV-FORM-0133","1.0 > 1.1 > 1.1.5 > 1.1.5.3 > 1.1.5.3.3","Shuttering & Formwork Assembly - Pocket Former Boxes","Shuttering & Formwork Assembly for Pocket Former Boxes located at Control Room & Admin (Field Safety Office).","CIVIL","FORMWORK","Control Room & Admin - Field Safety Office","","2026-06-28T08:00:00.000Z","2026-07-05T08:00:00.000Z",7,0,0,"NOT_STARTED",false
"CIV-CONC-0134","1.0 > 1.1 > 1.1.5 > 1.1.5.3 > 1.1.5.3.3 > 1.1.5.3.3.1","Structural Concrete Pouring & Curing - Main Raft Slab","Structural Concrete Pouring & Curing for Main Raft Slab located at Utility Area (Fuel Gas Conditioning Skid).","CIVIL","CONCRETE","Utility Area - Fuel Gas Conditioning Skid","","2026-06-29T08:00:00.000Z","2026-07-03T08:00:00.000Z",4,0,0,"NOT_STARTED",true
"CIV-BACK-0135","1.0 > 1.1 > 1.1.5 > 1.1.5.3 > 1.1.5.3.3 > 1.1.5.3.3.2","Earth Backfilling & Layer Compaction - Foundation Periphery","Earth Backfilling & Layer Compaction for Foundation Periphery located at Process Area (Gas Metering Skid).","CIVIL","BACKFILLING","Process Area - Gas Metering Skid","","2026-06-27T08:00:00.000Z","2026-07-01T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"PIP-INSU-0001","1.0 > 1.2 > 1.2.1 > 1.2.1.1 > 1.2.1.1.1","Thermal Insulation & Acoustic Cladding - Exhaust Duct","Thermal Insulation & Acoustic Cladding for Exhaust Duct located at Oily Water & Storm Drainage (Oily Water Sewer Lift Station).","PIPING","INSULATION","Oily Water & Storm Drainage - Oily Water Sewer Lift Station","","2026-07-02T08:00:00.000Z","2026-07-12T08:00:00.000Z",10,0,0,"NOT_STARTED",false
"PIP-FABR-0002","1.0 > 1.2 > 1.2.1 > 1.2.1.1 > 1.2.1.1.1 > 1.2.1.1.1.1","Pipe Spool Fabrication & Cutting - Discharge Spool","Pipe Spool Fabrication & Cutting for Discharge Spool located at Fire Water & Safety Area (Main Diesel Fire Water Pump House).","PIPING","FABRICATION","Fire Water & Safety Area - Main Diesel Fire Water Pump House","","2026-07-03T08:00:00.000Z","2026-07-09T08:00:00.000Z",6,0,0,"NOT_STARTED",false
"PIP-EREC-0003","1.0 > 1.2 > 1.2.1 > 1.2.1.1 > 1.2.1.1.1 > 1.2.1.1.1.2","Pipe Spool Rigging & Erection - Main Process Header","Pipe Spool Rigging & Erection for Main Process Header located at Oily Water & Storm Drainage (Oily Water Sewer Lift Station).","PIPING","ERECTION","Oily Water & Storm Drainage - Oily Water Sewer Lift Station","","2026-07-03T08:00:00.000Z","2026-07-14T08:00:00.000Z",11,0,0,"NOT_STARTED",false
"PIP-FITU-0004","1.0 > 1.2 > 1.2.1 > 1.2.1.1 > 1.2.1.1.2","Joint Fit-up & Alignment Verification - Flange Assembly","Joint Fit-up & Alignment Verification for Flange Assembly located at Oily Water & Storm Drainage (Evaporation Pond Perimeter).","PIPING","FITUP","Oily Water & Storm Drainage - Evaporation Pond Perimeter","","2026-07-03T08:00:00.000Z","2026-07-09T08:00:00.000Z",6,0,0,"NOT_STARTED",false
"PIP-WELD-0005","1.0 > 1.2 > 1.2.1 > 1.2.1.1 > 1.2.1.1.2 > 1.2.1.1.2.1","Piping GTAW/SMAW Welding - Drain Line Joints","Piping GTAW/SMAW Welding for Drain Line Joints located at Utility Area (Fuel Gas Conditioning Skid).","PIPING","WELDING","Utility Area - Fuel Gas Conditioning Skid","","2026-07-07T08:00:00.000Z","2026-07-12T08:00:00.000Z",5,0,0,"NOT_STARTED",false
"PIP-NDT-0006","1.0 > 1.2 > 1.2.1 > 1.2.1.1 > 1.2.1.1.2 > 1.2.1.1.2.2","Non-Destructive Testing (Radiography/UT/DPT) - Weld Seams 100% RT","Non-Destructive Testing (Radiography/UT/DPT) for Weld Seams 100% RT located at Fire Water & Safety Area (Main Diesel Fire Water Pump House).","PIPING","NDT","Fire Water & Safety Area - Main Diesel Fire Water Pump House","","2026-07-03T08:00:00.000Z","2026-07-09T08:00:00.000Z",6,0,0,"NOT_STARTED",false
"PIP-HYDR-0007","1.0 > 1.2 > 1.2.1 > 1.2.1.1 > 1.2.1.1.3","Hydrostatic Pressure Testing & De-watering - Suction Test Package","Hydrostatic Pressure Testing & De-watering for Suction Test Package located at Fire Water & Safety Area (Foam Proportioner Skid).","PIPING","HYDROTEST","Fire Water & Safety Area - Foam Proportioner Skid","","2026-07-02T08:00:00.000Z","2026-07-08T08:00:00.000Z",6,0,0,"NOT_STARTED",false
"PIP-FLUS-0008","1.0 > 1.2 > 1.2.1 > 1.2.1.1 > 1.2.1.1.3 > 1.2.1.1.3.1","Chemical Cleaning & Nitrogen Flushing - Seal Gas Line","Chemical Cleaning & Nitrogen Flushing for Seal Gas Line located at Oily Water & Storm Drainage (Evaporation Pond Perimeter).","PIPING","FLUSHING","Oily Water & Storm Drainage - Evaporation Pond Perimeter","","2026-07-04T08:00:00.000Z","2026-07-08T08:00:00.000Z",4,0,0,"NOT_STARTED",true
"PIP-INSU-0009","1.0 > 1.2 > 1.2.1 > 1.2.1.1 > 1.2.1.1.3 > 1.2.1.1.3.2","Thermal Insulation & Acoustic Cladding - Hot Gas Header","Thermal Insulation & Acoustic Cladding for Hot Gas Header located at Fire Water & Safety Area (Main Diesel Fire Water Pump House).","PIPING","INSULATION","Fire Water & Safety Area - Main Diesel Fire Water Pump House","","2026-07-08T08:00:00.000Z","2026-07-18T08:00:00.000Z",10,0,0,"NOT_STARTED",true
"PIP-FABR-0010","1.0 > 1.2 > 1.2.1 > 1.2.1.2 > 1.2.1.2.1","Pipe Spool Fabrication & Cutting - Suction Header Spool","Pipe Spool Fabrication & Cutting for Suction Header Spool located at Main Pipe Rack (Rack Tier 2 (Utility & Steam)).","PIPING","FABRICATION","Main Pipe Rack - Rack Tier 2 (Utility & Steam)","","2026-07-11T08:00:00.000Z","2026-07-28T08:00:00.000Z",17,0,0,"NOT_STARTED",false
"PIP-EREC-0011","1.0 > 1.2 > 1.2.1 > 1.2.1.2 > 1.2.1.2.1 > 1.2.1.2.1.1","Pipe Spool Rigging & Erection - Main Process Header","Pipe Spool Rigging & Erection for Main Process Header located at Utility Area (Cooling Water Circulation Basin).","PIPING","ERECTION","Utility Area - Cooling Water Circulation Basin","","2026-07-09T08:00:00.000Z","2026-07-19T08:00:00.000Z",10,0,0,"NOT_STARTED",false
"PIP-FITU-0012","1.0 > 1.2 > 1.2.1 > 1.2.1.2 > 1.2.1.2.1 > 1.2.1.2.1.2","Joint Fit-up & Alignment Verification - Flange Assembly","Joint Fit-up & Alignment Verification for Flange Assembly located at Utility Area (Raw Water Treatment Plant).","PIPING","FITUP","Utility Area - Raw Water Treatment Plant","","2026-07-11T08:00:00.000Z","2026-07-16T08:00:00.000Z",5,0,0,"NOT_STARTED",true
"PIP-WELD-0013","1.0 > 1.2 > 1.2.1 > 1.2.1.2 > 1.2.1.2.2","Piping GTAW/SMAW Welding - Lube Oil Header Welds","Piping GTAW/SMAW Welding for Lube Oil Header Welds located at Condensate & Slop Tank Farm (Dyke Wall Containment Basin).","PIPING","WELDING","Condensate & Slop Tank Farm - Dyke Wall Containment Basin","","2026-07-10T08:00:00.000Z","2026-07-16T08:00:00.000Z",6,0,0,"NOT_STARTED",true
"PIP-NDT-0014","1.0 > 1.2 > 1.2.1 > 1.2.1.2 > 1.2.1.2.2 > 1.2.1.2.2.1","Non-Destructive Testing (Radiography/UT/DPT) - Flange Root DPT","Non-Destructive Testing (Radiography/UT/DPT) for Flange Root DPT located at Fire Water & Safety Area (Fire Water Storage Tank TK-401).","PIPING","NDT","Fire Water & Safety Area - Fire Water Storage Tank TK-401","","2026-07-10T08:00:00.000Z","2026-07-15T08:00:00.000Z",5,0,0,"NOT_STARTED",true
"PIP-HYDR-0015","1.0 > 1.2 > 1.2.1 > 1.2.1.2 > 1.2.1.2.2 > 1.2.1.2.2.2","Hydrostatic Pressure Testing & De-watering - Cooling System Loop","Hydrostatic Pressure Testing & De-watering for Cooling System Loop located at Electrical Substation (6.6kV Switchgear Room).","PIPING","HYDROTEST","Electrical Substation - 6.6kV Switchgear Room","","2026-07-11T08:00:00.000Z","2026-07-16T08:00:00.000Z",5,0,0,"NOT_STARTED",false
"PIP-FLUS-0016","1.0 > 1.2 > 1.2.1 > 1.2.1.2 > 1.2.1.2.3","Chemical Cleaning & Nitrogen Flushing - Fuel Gas System","Chemical Cleaning & Nitrogen Flushing for Fuel Gas System located at Control Room & Admin (Telecom & Server Room).","PIPING","FLUSHING","Control Room & Admin - Telecom & Server Room","","2026-07-12T08:00:00.000Z","2026-07-17T08:00:00.000Z",5,0,0,"NOT_STARTED",true
"PIP-INSU-0017","1.0 > 1.2 > 1.2.1 > 1.2.1.2 > 1.2.1.2.3 > 1.2.1.2.3.1","Thermal Insulation & Acoustic Cladding - Chilled Water Line","Thermal Insulation & Acoustic Cladding for Chilled Water Line located at Fire Water & Safety Area (Hydrant Ring Main Perimeter).","PIPING","INSULATION","Fire Water & Safety Area - Hydrant Ring Main Perimeter","","2026-07-12T08:00:00.000Z","2026-07-16T08:00:00.000Z",4,0,0,"NOT_STARTED",true
"PIP-FABR-0018","1.0 > 1.2 > 1.2.1 > 1.2.1.2 > 1.2.1.2.3 > 1.2.1.2.3.2","Pipe Spool Fabrication & Cutting - Suction Header Spool","Pipe Spool Fabrication & Cutting for Suction Header Spool located at Fire Water & Safety Area (Foam Proportioner Skid).","PIPING","FABRICATION","Fire Water & Safety Area - Foam Proportioner Skid","","2026-07-16T08:00:00.000Z","2026-07-25T08:00:00.000Z",9,0,0,"NOT_STARTED",false
"PIP-EREC-0019","1.0 > 1.2 > 1.2.1 > 1.2.1.3 > 1.2.1.3.1","Pipe Spool Rigging & Erection - Bypass Loop","Pipe Spool Rigging & Erection for Bypass Loop located at Condensate & Slop Tank Farm (Dyke Wall Containment Basin).","PIPING","ERECTION","Condensate & Slop Tank Farm - Dyke Wall Containment Basin","","2026-07-19T08:00:00.000Z","2026-08-01T08:00:00.000Z",13,0,0,"NOT_STARTED",false
"PIP-FITU-0020","1.0 > 1.2 > 1.2.1 > 1.2.1.3 > 1.2.1.3.1 > 1.2.1.3.1.1","Joint Fit-up & Alignment Verification - Butt-weld Joint","Joint Fit-up & Alignment Verification for Butt-weld Joint located at Fire Water & Safety Area (Main Diesel Fire Water Pump House).","PIPING","FITUP","Fire Water & Safety Area - Main Diesel Fire Water Pump House","","2026-07-17T08:00:00.000Z","2026-07-20T08:00:00.000Z",3,0,0,"NOT_STARTED",false
"PIP-WELD-0021","1.0 > 1.2 > 1.2.1 > 1.2.1.3 > 1.2.1.3.1 > 1.2.1.3.1.2","Piping GTAW/SMAW Welding - Drain Line Joints","Piping GTAW/SMAW Welding for Drain Line Joints located at Main Pipe Rack (East-West Offsite Header).","PIPING","WELDING","Main Pipe Rack - East-West Offsite Header","","2026-07-21T08:00:00.000Z","2026-07-31T08:00:00.000Z",10,0,0,"NOT_STARTED",true
"PIP-NDT-0022","1.0 > 1.2 > 1.2.1 > 1.2.1.3 > 1.2.1.3.2","Non-Destructive Testing (Radiography/UT/DPT) - Weld Seams 100% RT","Non-Destructive Testing (Radiography/UT/DPT) for Weld Seams 100% RT located at Fire Water & Safety Area (Fire Water Storage Tank TK-401).","PIPING","NDT","Fire Water & Safety Area - Fire Water Storage Tank TK-401","","2026-07-20T08:00:00.000Z","2026-07-24T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"PIP-HYDR-0023","1.0 > 1.2 > 1.2.1 > 1.2.1.3 > 1.2.1.3.2 > 1.2.1.3.2.1","Hydrostatic Pressure Testing & De-watering - Cooling System Loop","Hydrostatic Pressure Testing & De-watering for Cooling System Loop located at Condensate & Slop Tank Farm (Truck Loading Gantry).","PIPING","HYDROTEST","Condensate & Slop Tank Farm - Truck Loading Gantry","","2026-07-22T08:00:00.000Z","2026-07-30T08:00:00.000Z",8,0,0,"NOT_STARTED",false
"PIP-FLUS-0024","1.0 > 1.2 > 1.2.1 > 1.2.1.3 > 1.2.1.3.2 > 1.2.1.3.2.2","Chemical Cleaning & Nitrogen Flushing - Seal Gas Line","Chemical Cleaning & Nitrogen Flushing for Seal Gas Line located at Control Room & Admin (Field Safety Office).","PIPING","FLUSHING","Control Room & Admin - Field Safety Office","","2026-07-18T08:00:00.000Z","2026-07-22T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"PIP-INSU-0025","1.0 > 1.2 > 1.2.1 > 1.2.1.3 > 1.2.1.3.3","Thermal Insulation & Acoustic Cladding - Hot Gas Header","Thermal Insulation & Acoustic Cladding for Hot Gas Header located at Process Area (Gas Metering Skid).","PIPING","INSULATION","Process Area - Gas Metering Skid","","2026-07-20T08:00:00.000Z","2026-07-28T08:00:00.000Z",8,0,0,"NOT_STARTED",false
"PIP-FABR-0026","1.0 > 1.2 > 1.2.1 > 1.2.1.3 > 1.2.1.3.3 > 1.2.1.3.3.1","Pipe Spool Fabrication & Cutting - Suction Header Spool","Pipe Spool Fabrication & Cutting for Suction Header Spool located at Main Pipe Rack (Rack Tier 1 (Process Lines)).","PIPING","FABRICATION","Main Pipe Rack - Rack Tier 1 (Process Lines)","","2026-07-26T08:00:00.000Z","2026-08-03T08:00:00.000Z",8,0,0,"NOT_STARTED",false
"PIP-EREC-0027","1.0 > 1.2 > 1.2.1 > 1.2.1.3 > 1.2.1.3.3 > 1.2.1.3.3.2","Pipe Spool Rigging & Erection - Compressor Manifold","Pipe Spool Rigging & Erection for Compressor Manifold located at Utility Area (Nitrogen Generation Skid).","PIPING","ERECTION","Utility Area - Nitrogen Generation Skid","","2026-07-21T08:00:00.000Z","2026-08-02T08:00:00.000Z",12,0,0,"NOT_STARTED",false
"PIP-FITU-0028","1.0 > 1.2 > 1.2.2 > 1.2.2.1 > 1.2.2.1.1","Joint Fit-up & Alignment Verification - Branch Connection","Joint Fit-up & Alignment Verification for Branch Connection located at Process Area (Gas Dehydration Unit (TEG)).","PIPING","FITUP","Process Area - Gas Dehydration Unit (TEG)","","2026-07-26T08:00:00.000Z","2026-08-01T08:00:00.000Z",6,0,0,"NOT_STARTED",false
"PIP-WELD-0029","1.0 > 1.2 > 1.2.2 > 1.2.2.1 > 1.2.2.1.1 > 1.2.2.1.1.1","Piping GTAW/SMAW Welding - High-pressure Gas Line Joint","Piping GTAW/SMAW Welding for High-pressure Gas Line Joint located at Condensate & Slop Tank Farm (Truck Loading Gantry).","PIPING","WELDING","Condensate & Slop Tank Farm - Truck Loading Gantry","","2026-07-24T08:00:00.000Z","2026-07-31T08:00:00.000Z",7,0,0,"NOT_STARTED",true
"PIP-NDT-0030","1.0 > 1.2 > 1.2.2 > 1.2.2.1 > 1.2.2.1.1 > 1.2.2.1.1.2","Non-Destructive Testing (Radiography/UT/DPT) - Flange Root DPT","Non-Destructive Testing (Radiography/UT/DPT) for Flange Root DPT located at Oily Water & Storm Drainage (Corrugated Plate Interceptor (CPI) Basin).","PIPING","NDT","Oily Water & Storm Drainage - Corrugated Plate Interceptor (CPI) Basin","","2026-07-25T08:00:00.000Z","2026-07-31T08:00:00.000Z",6,0,0,"NOT_STARTED",false
"PIP-HYDR-0031","1.0 > 1.2 > 1.2.2 > 1.2.2.1 > 1.2.2.1.2","Hydrostatic Pressure Testing & De-watering - Discharge Piping Circuit","Hydrostatic Pressure Testing & De-watering for Discharge Piping Circuit located at Oily Water & Storm Drainage (Storm Water Retention Basin).","PIPING","HYDROTEST","Oily Water & Storm Drainage - Storm Water Retention Basin","","2026-07-27T08:00:00.000Z","2026-07-31T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"PIP-FLUS-0032","1.0 > 1.2 > 1.2.2 > 1.2.2.1 > 1.2.2.1.2 > 1.2.2.1.2.1","Chemical Cleaning & Nitrogen Flushing - Lube Oil Piping System","Chemical Cleaning & Nitrogen Flushing for Lube Oil Piping System located at Utility Area (Fuel Gas Conditioning Skid).","PIPING","FLUSHING","Utility Area - Fuel Gas Conditioning Skid","","2026-07-29T08:00:00.000Z","2026-07-31T08:00:00.000Z",2,0,0,"NOT_STARTED",false
"PIP-INSU-0033","1.0 > 1.2 > 1.2.2 > 1.2.2.1 > 1.2.2.1.2 > 1.2.2.1.2.2","Thermal Insulation & Acoustic Cladding - Exhaust Duct","Thermal Insulation & Acoustic Cladding for Exhaust Duct located at Process Area (Gas Metering Skid).","PIPING","INSULATION","Process Area - Gas Metering Skid","","2026-07-26T08:00:00.000Z","2026-07-31T08:00:00.000Z",5,0,0,"NOT_STARTED",true
"PIP-FABR-0034","1.0 > 1.2 > 1.2.2 > 1.2.2.1 > 1.2.2.1.3","Pipe Spool Fabrication & Cutting - Fuel Gas Piping","Pipe Spool Fabrication & Cutting for Fuel Gas Piping located at Process Area (Inlet Separation Manifold).","PIPING","FABRICATION","Process Area - Inlet Separation Manifold","","2026-07-29T08:00:00.000Z","2026-08-15T08:00:00.000Z",17,0,0,"NOT_STARTED",false
"PIP-EREC-0035","1.0 > 1.2 > 1.2.2 > 1.2.2.1 > 1.2.2.1.3 > 1.2.2.1.3.1","Pipe Spool Rigging & Erection - Main Process Header","Pipe Spool Rigging & Erection for Main Process Header located at Main Pipe Rack (Rack Tier 3 (Electrical & Instrument Trays)).","PIPING","ERECTION","Main Pipe Rack - Rack Tier 3 (Electrical & Instrument Trays)","","2026-08-01T08:00:00.000Z","2026-08-08T08:00:00.000Z",7,0,0,"NOT_STARTED",false
"PIP-FITU-0036","1.0 > 1.2 > 1.2.2 > 1.2.2.1 > 1.2.2.1.3 > 1.2.2.1.3.2","Joint Fit-up & Alignment Verification - Flange Assembly","Joint Fit-up & Alignment Verification for Flange Assembly located at Electrical Substation (Cable Cellar Vault).","PIPING","FITUP","Electrical Substation - Cable Cellar Vault","","2026-08-04T08:00:00.000Z","2026-08-07T08:00:00.000Z",3,0,0,"NOT_STARTED",false
"PIP-WELD-0037","1.0 > 1.2 > 1.2.2 > 1.2.2.2 > 1.2.2.2.1","Piping GTAW/SMAW Welding - High-pressure Gas Line Joint","Piping GTAW/SMAW Welding for High-pressure Gas Line Joint located at Control Room & Admin (Central Control Room (CCR)).","PIPING","WELDING","Control Room & Admin - Central Control Room (CCR)","","2026-08-04T08:00:00.000Z","2026-08-13T08:00:00.000Z",9,0,0,"NOT_STARTED",false
"PIP-NDT-0038","1.0 > 1.2 > 1.2.2 > 1.2.2.2 > 1.2.2.2.1 > 1.2.2.2.1.1","Non-Destructive Testing (Radiography/UT/DPT) - Flange Root DPT","Non-Destructive Testing (Radiography/UT/DPT) for Flange Root DPT located at Main Pipe Rack (Rack Tier 2 (Utility & Steam)).","PIPING","NDT","Main Pipe Rack - Rack Tier 2 (Utility & Steam)","","2026-08-01T08:00:00.000Z","2026-08-05T08:00:00.000Z",4,0,0,"NOT_STARTED",false
"PIP-HYDR-0039","1.0 > 1.2 > 1.2.2 > 1.2.2.2 > 1.2.2.2.1 > 1.2.2.2.1.2","Hydrostatic Pressure Testing & De-watering - Suction Test Package","Hydrostatic Pressure Testing & De-watering for Suction Test Package located at Electrical Substation (6.6kV Switchgear Room).","PIPING","HYDROTEST","Electrical Substation - 6.6kV Switchgear Room","","2026-07-31T08:00:00.000Z","2026-08-07T08:00:00.000Z",7,0,0,"NOT_STARTED",true
"PIP-FLUS-0040","1.0 > 1.2 > 1.2.2 > 1.2.2.2 > 1.2.2.2.2","Chemical Cleaning & Nitrogen Flushing - Seal Gas Line","Chemical Cleaning & Nitrogen Flushing for Seal Gas Line located at Main Pipe Rack (Rack Tier 2 (Utility & Steam)).","PIPING","FLUSHING","Main Pipe Rack - Rack Tier 2 (Utility & Steam)","","2026-08-07T08:00:00.000Z","2026-08-12T08:00:00.000Z",5,0,0,"NOT_STARTED",false
"PIP-INSU-0041","1.0 > 1.2 > 1.2.2 > 1.2.2.2 > 1.2.2.2.2 > 1.2.2.2.2.1","Thermal Insulation & Acoustic Cladding - Hot Gas Header","Thermal Insulation & Acoustic Cladding for Hot Gas Header located at Utility Area (Cooling Water Circulation Basin).","PIPING","INSULATION","Utility Area - Cooling Water Circulation Basin","","2026-08-03T08:00:00.000Z","2026-08-13T08:00:00.000Z",10,0,0,"NOT_STARTED",false
"PIP-FABR-0042","1.0 > 1.2 > 1.2.2 > 1.2.2.2 > 1.2.2.2.2 > 1.2.2.2.2.2","Pipe Spool Fabrication & Cutting - Cooling Water Line Spool","Pipe Spool Fabrication & Cutting for Cooling Water Line Spool located at Fire Water & Safety Area (Foam Proportioner Skid).","PIPING","FABRICATION","Fire Water & Safety Area - Foam Proportioner Skid","","2026-08-07T08:00:00.000Z","2026-08-17T08:00:00.000Z",10,0,0,"NOT_STARTED",false
"PIP-EREC-0043","1.0 > 1.2 > 1.2.2 > 1.2.2.2 > 1.2.2.2.3","Pipe Spool Rigging & Erection - Main Process Header","Pipe Spool Rigging & Erection for Main Process Header located at Main Pipe Rack (Rack Tier 3 (Electrical & Instrument Trays)).","PIPING","ERECTION","Main Pipe Rack - Rack Tier 3 (Electrical & Instrument Trays)","","2026-08-07T08:00:00.000Z","2026-08-15T08:00:00.000Z",8,0,0,"NOT_STARTED",true
"PIP-FITU-0044","1.0 > 1.2 > 1.2.2 > 1.2.2.2 > 1.2.2.2.3 > 1.2.2.2.3.1","Joint Fit-up & Alignment Verification - Butt-weld Joint","Joint Fit-up & Alignment Verification for Butt-weld Joint located at Electrical Substation (415V MCC Switchboard Area).","PIPING","FITUP","Electrical Substation - 415V MCC Switchboard Area","","2026-08-07T08:00:00.000Z","2026-08-11T08:00:00.000Z",4,0,0,"NOT_STARTED",true
"PIP-WELD-0045","1.0 > 1.2 > 1.2.2 > 1.2.2.2 > 1.2.2.2.3 > 1.2.2.2.3.2","Piping GTAW/SMAW Welding - Lube Oil Header Welds","Piping GTAW/SMAW Welding for Lube Oil Header Welds located at Fire Water & Safety Area (Fire Water Storage Tank TK-401).","PIPING","WELDING","Fire Water & Safety Area - Fire Water Storage Tank TK-401","","2026-08-10T08:00:00.000Z","2026-08-21T08:00:00.000Z",11,0,0,"NOT_STARTED",false
"PIP-NDT-0046","1.0 > 1.2 > 1.2.2 > 1.2.2.3 > 1.2.2.3.1","Non-Destructive Testing (Radiography/UT/DPT) - Weld Seams 100% RT","Non-Destructive Testing (Radiography/UT/DPT) for Weld Seams 100% RT located at Compressor Area (Gas Turbine Driver Bay).","PIPING","NDT","Compressor Area - Gas Turbine Driver Bay","","2026-08-12T08:00:00.000Z","2026-08-14T08:00:00.000Z",2,0,0,"NOT_STARTED",true
